GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,ADRWE001,NAME_M,ADRWM001
"G53007300102005","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010200","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730102005",,,"Block Group 5, Census Tract 102, Whatcom County, Washington",281900,"Block Group 5, Census Tract 102, Whatcom County, Washington",35853
"G53007300103011","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010301","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730103011",,,"Block Group 1, Census Tract 103.01, Whatcom County, Washington",358800,"Block Group 1, Census Tract 103.01, Whatcom County, Washington",58662
"G53007300103012","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010301","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730103012",,,"Block Group 2, Census Tract 103.01, Whatcom County, Washington",318400,"Block Group 2, Census Tract 103.01, Whatcom County, Washington",127897
"G53007300103013","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010301","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730103013",,,"Block Group 3, Census Tract 103.01, Whatcom County, Washington",255000,"Block Group 3, Census Tract 103.01, Whatcom County, Washington",27912
"G53007300103021","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010302","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730103021",,,"Block Group 1, Census Tract 103.02, Whatcom County, Washington",283900,"Block Group 1, Census Tract 103.02, Whatcom County, Washington",14504
"G53007300103022","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010302","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730103022",,,"Block Group 2, Census Tract 103.02, Whatcom County, Washington",224500,"Block Group 2, Census Tract 103.02, Whatcom County, Washington",40482
"G53007300103031","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010303","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730103031",,,"Block Group 1, Census Tract 103.03, Whatcom County, Washington",282800,"Block Group 1, Census Tract 103.03, Whatcom County, Washington",66589
"G53007300103032","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010303","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730103032",,,"Block Group 2, Census Tract 103.03, Whatcom County, Washington",280900,"Block Group 2, Census Tract 103.03, Whatcom County, Washington",17295
"G53007300104011","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010401","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730104011",,,"Block Group 1, Census Tract 104.01, Whatcom County, Washington",178700,"Block Group 1, Census Tract 104.01, Whatcom County, Washington",33141
"G53007300104012","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010401","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730104012",,,"Block Group 2, Census Tract 104.01, Whatcom County, Washington",238100,"Block Group 2, Census Tract 104.01, Whatcom County, Washington",49063
"G53007300104013","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010401","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730104013",,,"Block Group 3, Census Tract 104.01, Whatcom County, Washington",224600,"Block Group 3, Census Tract 104.01, Whatcom County, Washington",40615
"G53007300104014","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010401","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730104014",,,"Block Group 4, Census Tract 104.01, Whatcom County, Washington",243300,"Block Group 4, Census Tract 104.01, Whatcom County, Washington",31610
"G53007300104015","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010401","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730104015",,,"Block Group 5, Census Tract 104.01, Whatcom County, Washington",350000,"Block Group 5, Census Tract 104.01, Whatcom County, Washington",50751
"G53007300104016","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010401","6",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730104016",,,"Block Group 6, Census Tract 104.01, Whatcom County, Washington",253000,"Block Group 6, Census Tract 104.01, Whatcom County, Washington",46935
"G53007300104017","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010401","7",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730104017",,,"Block Group 7, Census Tract 104.01, Whatcom County, Washington",259400,"Block Group 7, Census Tract 104.01, Whatcom County, Washington",48290
"G53007300104031","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010403","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730104031",,,"Block Group 1, Census Tract 104.03, Whatcom County, Washington",317600,"Block Group 1, Census Tract 104.03, Whatcom County, Washington",42353
"G53007300104032","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010403","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730104032",,,"Block Group 2, Census Tract 104.03, Whatcom County, Washington",190800,"Block Group 2, Census Tract 104.03, Whatcom County, Washington",27773
"G53007300104041","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010404","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730104041",,,"Block Group 1, Census Tract 104.04, Whatcom County, Washington",255900,"Block Group 1, Census Tract 104.04, Whatcom County, Washington",21638
"G53007300104042","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010404","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730104042",,,"Block Group 2, Census Tract 104.04, Whatcom County, Washington",218300,"Block Group 2, Census Tract 104.04, Whatcom County, Washington",73414
"G53007300104043","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010404","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730104043",,,"Block Group 3, Census Tract 104.04, Whatcom County, Washington",210400,"Block Group 3, Census Tract 104.04, Whatcom County, Washington",87684
"G53007300105011","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010501","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730105011",,,"Block Group 1, Census Tract 105.01, Whatcom County, Washington",289000,"Block Group 1, Census Tract 105.01, Whatcom County, Washington",30256
"G53007300105012","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010501","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730105012",,,"Block Group 2, Census Tract 105.01, Whatcom County, Washington",257600,"Block Group 2, Census Tract 105.01, Whatcom County, Washington",18629
"G53007300105013","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010501","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730105013",,,"Block Group 3, Census Tract 105.01, Whatcom County, Washington",357100,"Block Group 3, Census Tract 105.01, Whatcom County, Washington",47056
"G53007300105021","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010502","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730105021",,,"Block Group 1, Census Tract 105.02, Whatcom County, Washington",209800,"Block Group 1, Census Tract 105.02, Whatcom County, Washington",40088
"G53007300105022","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010502","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730105022",,,"Block Group 2, Census Tract 105.02, Whatcom County, Washington",243800,"Block Group 2, Census Tract 105.02, Whatcom County, Washington",22567
"G53007300105023","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010502","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730105023",,,"Block Group 3, Census Tract 105.02, Whatcom County, Washington",234200,"Block Group 3, Census Tract 105.02, Whatcom County, Washington",15714
"G53007300105024","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010502","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730105024",,,"Block Group 4, Census Tract 105.02, Whatcom County, Washington",217900,"Block Group 4, Census Tract 105.02, Whatcom County, Washington",31352
"G53007300106001","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010600","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730106001",,,"Block Group 1, Census Tract 106, Whatcom County, Washington",298500,"Block Group 1, Census Tract 106, Whatcom County, Washington",45404
"G53007300106002","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010600","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730106002",,,"Block Group 2, Census Tract 106, Whatcom County, Washington",229000,"Block Group 2, Census Tract 106, Whatcom County, Washington",27256
"G53007300106003","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010600","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730106003",,,"Block Group 3, Census Tract 106, Whatcom County, Washington",228500,"Block Group 3, Census Tract 106, Whatcom County, Washington",44278
"G53007300107011","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010701","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730107011",,,"Block Group 1, Census Tract 107.01, Whatcom County, Washington",340100,"Block Group 1, Census Tract 107.01, Whatcom County, Washington",89941
"G53007300107012","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010701","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730107012",,,"Block Group 2, Census Tract 107.01, Whatcom County, Washington",336800,"Block Group 2, Census Tract 107.01, Whatcom County, Washington",86694
"G53007300107013","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010701","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730107013",,,"Block Group 3, Census Tract 107.01, Whatcom County, Washington",301300,"Block Group 3, Census Tract 107.01, Whatcom County, Washington",52670
"G53007300107021","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010702","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730107021",,,"Block Group 1, Census Tract 107.02, Whatcom County, Washington",232000,"Block Group 1, Census Tract 107.02, Whatcom County, Washington",22030
"G53007300107022","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010702","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730107022",,,"Block Group 2, Census Tract 107.02, Whatcom County, Washington",332600,"Block Group 2, Census Tract 107.02, Whatcom County, Washington",26488
"G53007300109001","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"010900","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730109001",,,"Block Group 1, Census Tract 109, Whatcom County, Washington",400000,"Block Group 1, Census Tract 109, Whatcom County, Washington",44390
"G53007300110001","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"011000","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730110001",,,"Block Group 1, Census Tract 110, Whatcom County, Washington",252300,"Block Group 1, Census Tract 110, Whatcom County, Washington",41851
"G53007300110002","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"011000","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530730110002",,,"Block Group 2, Census Tract 110, Whatcom County, Washington",225000,"Block Group 2, Census Tract 110, Whatcom County, Washington",46027
"G53007309400001","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"940000","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530739400001",,,"Block Group 1, Census Tract 9400, Whatcom County, Washington",155900,"Block Group 1, Census Tract 9400, Whatcom County, Washington",21371
"G53007309400002","2011-2015","WA",,,"Washington","53","Whatcom County","073",,,"940000","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530739400002",,,"Block Group 2, Census Tract 9400, Whatcom County, Washington",278300,"Block Group 2, Census Tract 9400, Whatcom County, Washington",94367
"G53007500001001","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000100","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750001001",,,"Block Group 1, Census Tract 1, Whitman County, Washington",,"Block Group 1, Census Tract 1, Whitman County, Washington",
"G53007500001002","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000100","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750001002",,,"Block Group 2, Census Tract 1, Whitman County, Washington",267900,"Block Group 2, Census Tract 1, Whitman County, Washington",35285
"G53007500001003","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000100","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750001003",,,"Block Group 3, Census Tract 1, Whitman County, Washington",,"Block Group 3, Census Tract 1, Whitman County, Washington",
"G53007500002001","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000200","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750002001",,,"Block Group 1, Census Tract 2, Whitman County, Washington",210500,"Block Group 1, Census Tract 2, Whitman County, Washington",61610
"G53007500002002","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000200","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750002002",,,"Block Group 2, Census Tract 2, Whitman County, Washington",217000,"Block Group 2, Census Tract 2, Whitman County, Washington",93390
"G53007500002003","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000200","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750002003",,,"Block Group 3, Census Tract 2, Whitman County, Washington",207500,"Block Group 3, Census Tract 2, Whitman County, Washington",18484
"G53007500002004","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000200","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750002004",,,"Block Group 4, Census Tract 2, Whitman County, Washington",163900,"Block Group 4, Census Tract 2, Whitman County, Washington",21381
"G53007500002005","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000200","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750002005",,,"Block Group 5, Census Tract 2, Whitman County, Washington",91700,"Block Group 5, Census Tract 2, Whitman County, Washington",31243
"G53007500003001","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000300","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750003001",,,"Block Group 1, Census Tract 3, Whitman County, Washington",193800,"Block Group 1, Census Tract 3, Whitman County, Washington",20886
"G53007500003002","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000300","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750003002",,,"Block Group 2, Census Tract 3, Whitman County, Washington",266400,"Block Group 2, Census Tract 3, Whitman County, Washington",45186
"G53007500003003","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000300","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750003003",,,"Block Group 3, Census Tract 3, Whitman County, Washington",241300,"Block Group 3, Census Tract 3, Whitman County, Washington",12743
"G53007500004001","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000400","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750004001",,,"Block Group 1, Census Tract 4, Whitman County, Washington",273900,"Block Group 1, Census Tract 4, Whitman County, Washington",27516
"G53007500004002","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000400","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750004002",,,"Block Group 2, Census Tract 4, Whitman County, Washington",231000,"Block Group 2, Census Tract 4, Whitman County, Washington",10405
"G53007500005001","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000500","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750005001",,,"Block Group 1, Census Tract 5, Whitman County, Washington",,"Block Group 1, Census Tract 5, Whitman County, Washington",
"G53007500006001","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000600","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750006001",,,"Block Group 1, Census Tract 6, Whitman County, Washington",,"Block Group 1, Census Tract 6, Whitman County, Washington",
"G53007500006002","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000600","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750006002",,,"Block Group 2, Census Tract 6, Whitman County, Washington",273800,"Block Group 2, Census Tract 6, Whitman County, Washington",223422
"G53007500006003","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000600","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750006003",,,"Block Group 3, Census Tract 6, Whitman County, Washington",,"Block Group 3, Census Tract 6, Whitman County, Washington",
"G53007500006004","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000600","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750006004",,,"Block Group 4, Census Tract 6, Whitman County, Washington",272600,"Block Group 4, Census Tract 6, Whitman County, Washington",13478
"G53007500007001","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000700","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750007001",,,"Block Group 1, Census Tract 7, Whitman County, Washington",154700,"Block Group 1, Census Tract 7, Whitman County, Washington",23954
"G53007500007002","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000700","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750007002",,,"Block Group 2, Census Tract 7, Whitman County, Washington",144600,"Block Group 2, Census Tract 7, Whitman County, Washington",17319
"G53007500007003","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000700","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750007003",,,"Block Group 3, Census Tract 7, Whitman County, Washington",125800,"Block Group 3, Census Tract 7, Whitman County, Washington",25665
"G53007500007004","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000700","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750007004",,,"Block Group 4, Census Tract 7, Whitman County, Washington",209400,"Block Group 4, Census Tract 7, Whitman County, Washington",23960
"G53007500007005","2011-2015","WA",,,"Washington","53","Whitman County","075",,,"000700","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530750007005",,,"Block Group 5, Census Tract 7, Whitman County, Washington",151000,"Block Group 5, Census Tract 7, Whitman County, Washington",12444
